Merge 2013,Song1,Song2,Artist1,Artist2,Album1,Album2,Popularity,Preview_URL
34,"Living, Loving, Partygoing",1maxxzcGH7UwEt7I9M84a0,Future Bible Heroes,3nHZ0zdyaJPXqpJzZcxiMM,"Memories of Love, Eternal Youth, and Partygoing.",3YX2XsWEPgFIuune1OGasH,3,https://p.scdn.co/mp3-preview/07e26c7944afe80cc630a16d88e18ccc95ec25ed?cid=fa83a2fec7c440b7a2795d600d6b2c7e
35,14th of July (Jens Lekman Remix),4kCuT3FqahlPxjYR56156W,Shout Out Louds,0UOrN3LNaKApiOSdvJiETl,14th of July (Jens Lekman Remix),5X2W9JCznHkRr95ibhR3Tp,6,https://p.scdn.co/mp3-preview/aa7e15296bbb039b88e60664e386003c31bfc1d6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
36,Christopher Columbus,7cBEZWnS7fUAUqzZp5WWSb,David Kilgour And The Heavy Eights,1GpFWCkDB1DC9WHa5zqqEa,Christopher Columbus / Shifting Sands,4HG4QlyuAa1H7UPARtjx0b,3,https://p.scdn.co/mp3-preview/b24e13a9dd154c4a2fd332d01fcc131afb25b150?cid=fa83a2fec7c440b7a2795d600d6b2c7e
37,Shifting Sands,43ElzFC4suE0GL7ydNXef0,David Kilgour And The Heavy Eights,1GpFWCkDB1DC9WHa5zqqEa,Christopher Columbus / Shifting Sands,4HG4QlyuAa1H7UPARtjx0b,4,https://p.scdn.co/mp3-preview/f69d8c3be683a170724aa3279efe012c70556878?cid=fa83a2fec7c440b7a2795d600d6b2c7e
38,Calm Down,2LgVJxPGJ6o6LbO6id33jn,The Love Language,44OridJEgBZRRGJXQfOScR,Ruby Red Deluxe,7FUzrEpmV7gkNwVukiLYUg,3,https://p.scdn.co/mp3-preview/886f9acdaeac61041121a21ab826d2483afc52da?cid=fa83a2fec7c440b7a2795d600d6b2c7e
39,Kids,6Kkvym234HEdVle1ZsWTtS,The Love Language,44OridJEgBZRRGJXQfOScR,Ruby Red Deluxe,7FUzrEpmV7gkNwVukiLYUg,1,https://p.scdn.co/mp3-preview/810cf472fffdee152faa7c1941b5f86942933ee2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
40,Pilot Light,3Uvsv309GKXtZqruNl4cPu,The Love Language,44OridJEgBZRRGJXQfOScR,Ruby Red Deluxe,7FUzrEpmV7gkNwVukiLYUg,1,https://p.scdn.co/mp3-preview/038093ad8fd50abc238bcb64ec584173e29083ee?cid=fa83a2fec7c440b7a2795d600d6b2c7e
41,The Best Ever Death Metal Band in Denton,38dYh2pToiZPEKGVErVISk,The Mountain Goats,3hyGGjxu73JuzBa757H6R5,All Hail West Texas (Remastered),0SSMTJHDokOaKuaLaeSAYd,48,https://p.scdn.co/mp3-preview/907d4d342c283d17b272f97494885c753a965597?cid=fa83a2fec7c440b7a2795d600d6b2c7e
42,Riches and Wonders,47JRH7gQQci8Bu4miO0b09,The Mountain Goats,3hyGGjxu73JuzBa757H6R5,All Hail West Texas (Remastered),0SSMTJHDokOaKuaLaeSAYd,36,https://p.scdn.co/mp3-preview/7cf8483c18be1c046444f878785a26c4a84e81d7?cid=fa83a2fec7c440b7a2795d600d6b2c7e
43,The Mess Inside,3B7a3OW9h51WJKYQXD5IAo,The Mountain Goats,3hyGGjxu73JuzBa757H6R5,All Hail West Texas (Remastered),0SSMTJHDokOaKuaLaeSAYd,39,https://p.scdn.co/mp3-preview/1aca1aef25a126966f7036b5f3a007d4c8ba74be?cid=fa83a2fec7c440b7a2795d600d6b2c7e
44,Ain't That the Way,3D6o82cynpYvwqyG8Qxxry,Divine Fits,4uuUGaQKEYJW2b78K0HD6X,Ain't That the Way / Chained to Love,6YqG7daBs0bqtt2H8CAUDF,21,https://p.scdn.co/mp3-preview/49eed44b983d7ba1243c063414343550db08d9ce?cid=fa83a2fec7c440b7a2795d600d6b2c7e
45,Chained to Love,0Cf5Lz9iQkXPNNsl6iirGa,Divine Fits,4uuUGaQKEYJW2b78K0HD6X,Ain't That the Way / Chained to Love,6YqG7daBs0bqtt2H8CAUDF,12,https://p.scdn.co/mp3-preview/0fb4ca3bb34348700bc815f5a2197d25f0ebad76?cid=fa83a2fec7c440b7a2795d600d6b2c7e
46,Me & You & Jackie Mittoo,6NE6KW2A9kZo6lHoCh4pOT,Superchunk,7lmde7T1WJPFwv1eR6melP,I Hate Music,4072OBrg1UpM1fQlHHrKR3,20,https://p.scdn.co/mp3-preview/d691b66eff3bc622c40b4946737e9a37e16d279d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
47,FOH,3SfDxn0bNbjEoPXhYj3rbH,Superchunk,7lmde7T1WJPFwv1eR6melP,I Hate Music,4072OBrg1UpM1fQlHHrKR3,14,https://p.scdn.co/mp3-preview/92283c9f14228ec547264d1f2fd9d5f6fdef5372?cid=fa83a2fec7c440b7a2795d600d6b2c7e
48,Low F,29kZDKEz9SCLs8S9dOskcS,Superchunk,7lmde7T1WJPFwv1eR6melP,I Hate Music,4072OBrg1UpM1fQlHHrKR3,18,https://p.scdn.co/mp3-preview/b06540d023dabe8c06193068404f27a2727b9ddc?cid=fa83a2fec7c440b7a2795d600d6b2c7e
49,Born to Die,0Lu3R05qdfQIXeGHS720Xq,King Khan and the Shrines,36cEnU1vYfohStmnt8y3T2,Idle No More,4SfVfRpcELawFvZAkcvMk7,33,https://p.scdn.co/mp3-preview/95eb5e907f2eb60c61787d2aca2bb18d05c1c5e5?cid=fa83a2fec7c440b7a2795d600d6b2c7e
50,Bite My Tongue,4aEtjYqdqtQHuyQro3oFiN,King Khan and the Shrines,36cEnU1vYfohStmnt8y3T2,Idle No More,4SfVfRpcELawFvZAkcvMk7,25,https://p.scdn.co/mp3-preview/90054882ca2a256970fd4d6920431f5e91aba461?cid=fa83a2fec7c440b7a2795d600d6b2c7e
51,Luckiest Man,5CmW3zXXrY92nl719sI2BE,King Khan and the Shrines,36cEnU1vYfohStmnt8y3T2,Idle No More,4SfVfRpcELawFvZAkcvMk7,31,https://p.scdn.co/mp3-preview/e2a6506d9ef02fc4a590cc8e00055c642fea9c51?cid=fa83a2fec7c440b7a2795d600d6b2c7e
52,Mood,11e1ozBuA16ccSEP91Av7p,Richard Buckner,6vrwcJbfs2QyRtApdx1hXX,Surrounded,7FaZIW5t6sEh6mBSYXKRmq,23,https://p.scdn.co/mp3-preview/f5313ec2ddce1742aca3fc9394b5b9d8f3df2c35?cid=fa83a2fec7c440b7a2795d600d6b2c7e
53,Surrounded,6UIi5w7MoJ1bpJFKM3tCbp,Richard Buckner,6vrwcJbfs2QyRtApdx1hXX,Surrounded,7FaZIW5t6sEh6mBSYXKRmq,24,https://p.scdn.co/mp3-preview/8ac09a1fdb5bfeee0f98863358ece1e14dc16118?cid=fa83a2fec7c440b7a2795d600d6b2c7e
54,When You Tell Me How It Is,6g5Pf7cbSzajBLr3QM4Ghm,Richard Buckner,6vrwcJbfs2QyRtApdx1hXX,Surrounded,7FaZIW5t6sEh6mBSYXKRmq,11,https://p.scdn.co/mp3-preview/706176c55dace28d06a7a04bc04f305be47b4507?cid=fa83a2fec7c440b7a2795d600d6b2c7e
55,Officer,7n7nuidYIunOeyGYInIgRR,Saint Rich,4I7NC3iBuwKVtfUyqccelL,Beyond the Drone,6TpOjVuYZU5C06aij6E1BL,11,https://p.scdn.co/mp3-preview/af20f564cf636f90429792c2d40df1c0fd4cd803?cid=fa83a2fec7c440b7a2795d600d6b2c7e
56,Crying From the Home,0yCNUUO0I6Gm8lUYTuLc4Z,Saint Rich,4I7NC3iBuwKVtfUyqccelL,Beyond the Drone,6TpOjVuYZU5C06aij6E1BL,3,https://p.scdn.co/mp3-preview/c90be3583503ab3e3a42ac807369a2a41e996ee0?cid=fa83a2fec7c440b7a2795d600d6b2c7e
57,Young Vultures,7GjTFbiW95UwNEScXtqQWK,Saint Rich,4I7NC3iBuwKVtfUyqccelL,Beyond the Drone,6TpOjVuYZU5C06aij6E1BL,5,https://p.scdn.co/mp3-preview/9e6c0cb2dbf588711a4c0c1c52b704e308e4a864?cid=fa83a2fec7c440b7a2795d600d6b2c7e
58,Anchoress,35ZecJ88lRpve7u3kF82nh,Polvo,0pbIqPTefLfuOcbM2ojXdl,Siberia,2obaFAoT1S2NnmTut0i04B,11,https://p.scdn.co/mp3-preview/ff7c37be63b2857dbbce0803f5e6bbe205ad7376?cid=fa83a2fec7c440b7a2795d600d6b2c7e
59,"Light, Raking",1rOURDWpJg33HRFJilfqsG,Polvo,0pbIqPTefLfuOcbM2ojXdl,Siberia,2obaFAoT1S2NnmTut0i04B,15,https://p.scdn.co/mp3-preview/e3a1a0594966574d5a4a7127f0d1cb702c8f6d18?cid=fa83a2fec7c440b7a2795d600d6b2c7e
60,Total Immersion,0CZ48zSBAXNplab4I4T4NN,Polvo,0pbIqPTefLfuOcbM2ojXdl,Siberia,2obaFAoT1S2NnmTut0i04B,13,https://p.scdn.co/mp3-preview/ab1c7ab2d86c488213043e6c5f2b4f9b13c868e6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
61,Reflektor,2LWMF10STZqYY9a3YqBiOG,Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,Reflektor,4E0m7AIVc2d2QZMrMNXdMZ,57,not available
62,Here Comes The Night Time,4mzBH5tCKO6lHqRN3awTJC,Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,Reflektor,4E0m7AIVc2d2QZMrMNXdMZ,48,not available
63,Afterlife,6D43oUO6nImERk2psfXdNY,Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,Reflektor,4E0m7AIVc2d2QZMrMNXdMZ,57,not available
64,Maria de las nieves,2POBjiJu4HtVQbkdQc4PFS,Destroyer,22ojy4H4ZVpowC4lRRC8In,Five Spanish Songs,0wqPSWtff5J8wiDQkvgoI0,22,https://p.scdn.co/mp3-preview/d9b9b0f695c1aade6238872185c519f0b4e72fa6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
65,Bye bye,11ytZdT7rw8xMTp5wjDSAv,Destroyer,22ojy4H4ZVpowC4lRRC8In,Five Spanish Songs,0wqPSWtff5J8wiDQkvgoI0,16,https://p.scdn.co/mp3-preview/a8415dbfce05512975c29f0718d2c51e824e0f71?cid=fa83a2fec7c440b7a2795d600d6b2c7e
66,Turn to White,7uvNH8hfSg468iNuB8qitt,She & Him,3CIRif6ZAedT7kZSPvj2A4,The Capitol Studios Session,4kSs9kpxc7kL2te1FH7pi0,10,https://p.scdn.co/mp3-preview/2797b568f63a8620bfda148a53a97e001577f892?cid=fa83a2fec7c440b7a2795d600d6b2c7e
67,Snow Queen,3YoVSFCXLzrMlgnHFZkL25,She & Him,3CIRif6ZAedT7kZSPvj2A4,The Capitol Studios Session,4kSs9kpxc7kL2te1FH7pi0,7,https://p.scdn.co/mp3-preview/569c3abdce441f1b53fcdeb5a630f70ceeb2f994?cid=fa83a2fec7c440b7a2795d600d6b2c7e
68,New Sensation,7MlnmjHo9VhotWpgylyCzH,Saint Rich,4I7NC3iBuwKVtfUyqccelL,New Sensation,0steiBh2DaeDVCLnXirWDs,0,https://p.scdn.co/mp3-preview/2c65aa1ed3eeacca3f842bacbabbb0dfed9ff519?cid=fa83a2fec7c440b7a2795d600d6b2c7e
