Merge 2009,Song1,Song2,Artist1,Artist2,Album1,Album2,Popularity,Preview_URL
10,The Hill,1KvZioQ0C6W7sNGeitUGyW,Richard Buckner,6vrwcJbfs2QyRtApdx1hXX,The Hill,59QhglAfhdggt8gnJutxeA,3,https://p.scdn.co/mp3-preview/a00dff032fbc33a22249f9657f50319408b44e76?cid=fa83a2fec7c440b7a2795d600d6b2c7e
11,Tom Merritt,0pkt3oNrB5hmc0cUZ0lVnG,Richard Buckner,6vrwcJbfs2QyRtApdx1hXX,The Hill,59QhglAfhdggt8gnJutxeA,8,https://p.scdn.co/mp3-preview/3709089be088374f38fe6e7274e10d86c4bdbb52?cid=fa83a2fec7c440b7a2795d600d6b2c7e
12,Born into Giving It Up,3XetsRjXO3IkjQjvMKQU8U,Richard Buckner,6vrwcJbfs2QyRtApdx1hXX,Impasse,5ibegiPMX0PWLMlh0j9rEq,4,https://p.scdn.co/mp3-preview/a1a37dca78a4d75759886183d5797824e4216ce8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
13,"(Loaded @ the Wrong Door,",52IbEANPBvPsY03FjWd1JO,Richard Buckner,6vrwcJbfs2QyRtApdx1hXX,Impasse,5ibegiPMX0PWLMlh0j9rEq,4,https://p.scdn.co/mp3-preview/e965b4b767ea5b6b77f62aa71df4ea209e81c0ea?cid=fa83a2fec7c440b7a2795d600d6b2c7e
14,Coast of Carolina,4YWrmb8NpKY1gKN012G5Ro,Telekinesis,3faZppLa0MVUYBlyp7zDAo,Telekinesis!,2vZKhcxTCnB8ytm0fyy8fz,36,https://p.scdn.co/mp3-preview/b0c58acda4cedc7bd2f496c636f6797a51528847?cid=fa83a2fec7c440b7a2795d600d6b2c7e
15,Tokyo,6JjUnS3G8bk1xR0sZrNeMt,Telekinesis,3faZppLa0MVUYBlyp7zDAo,Telekinesis!,2vZKhcxTCnB8ytm0fyy8fz,18,https://p.scdn.co/mp3-preview/ec6ae743a91cac54d2bc2d72fe5ac56daf474af3?cid=fa83a2fec7c440b7a2795d600d6b2c7e
16,Awkward Kisser,3TdBw6SB2cgeI3iOnRhPPy,Telekinesis,3faZppLa0MVUYBlyp7zDAo,Telekinesis!,2vZKhcxTCnB8ytm0fyy8fz,14,https://p.scdn.co/mp3-preview/712eca3d326f58039619ed46fc02c43a3e56a544?cid=fa83a2fec7c440b7a2795d600d6b2c7e
17,Misfits & Mistakes,4OlGHzDB7z0lRd8FyJCvut,Superchunk,7lmde7T1WJPFwv1eR6melP,Leaves in the Gutter,6SOEfSBYojEFEOII99lkts,12,https://p.scdn.co/mp3-preview/e10a494c1c9f5f3e4a8fea7f645fb5c01f0d511b?cid=fa83a2fec7c440b7a2795d600d6b2c7e
18,Learned to Surf,3hh1OykWN0Ko10jxzqitxQ,Superchunk,7lmde7T1WJPFwv1eR6melP,Leaves in the Gutter,6SOEfSBYojEFEOII99lkts,9,https://p.scdn.co/mp3-preview/b6fd584b624bf1bb61e11624d0d318b0b9c8a2ae?cid=fa83a2fec7c440b7a2795d600d6b2c7e
19,Nikorette,6iw6HPGipakEPG9gMxYJda,Conor Oberst,2Z7gV3uEh1ckIaBzTUCE6R,Outer South,66Y8Ga5azO0yrqlyIJctAI,30,https://p.scdn.co/mp3-preview/33d4c4b6148f42ceda01a8b06d46103a5e9e759c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
20,Slowly (oh so slowly),7AUENARqhzPjasR1vzlnvu,Conor Oberst,2Z7gV3uEh1ckIaBzTUCE6R,Outer South,66Y8Ga5azO0yrqlyIJctAI,21,https://p.scdn.co/mp3-preview/c7badaee788c852ff9432488ebf0263d78fbca25?cid=fa83a2fec7c440b7a2795d600d6b2c7e
21,White Shoes,06x9rFrXnXHh0JWld2x6gr,Conor Oberst,2Z7gV3uEh1ckIaBzTUCE6R,Outer South,66Y8Ga5azO0yrqlyIJctAI,30,https://p.scdn.co/mp3-preview/9172ad03797f83b05aaf076204dbc9633c780eaf?cid=fa83a2fec7c440b7a2795d600d6b2c7e
22,Got Nuffin,330TTl5YFqeWkdtrbbLQfG,Spoon,0K1q0nXQ8is36PzOKAMbNe,Got Nuffin,36hvdLNtMFMcmbyKqdcMzq,14,not available
23,Stroke Their Brains,64iznQAN1MmYG5uBrKSGoF,Spoon,0K1q0nXQ8is36PzOKAMbNe,Got Nuffin,36hvdLNtMFMcmbyKqdcMzq,3,not available
24,For Prayer,1OUQCQRqb6a0y9sn2O7ghY,Wye Oak,5SjNVG3L9mgWQPsfp1sFDB,The Knot,25kJpOTWdbudC2mJf5L1nC,26,https://p.scdn.co/mp3-preview/e36e3e9c4cdecb6575ff23aac8f88dd722ddc48a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
25,Take It In,7nudpuGuV0wCu557QLxZD5,Wye Oak,5SjNVG3L9mgWQPsfp1sFDB,The Knot,25kJpOTWdbudC2mJf5L1nC,21,https://p.scdn.co/mp3-preview/081fcff478c9eac94680c93dfa981234de9b1856?cid=fa83a2fec7c440b7a2795d600d6b2c7e
26,Milk and Honey,3evRUlE2ipgANvQyN2emHy,Wye Oak,5SjNVG3L9mgWQPsfp1sFDB,The Knot,25kJpOTWdbudC2mJf5L1nC,21,https://p.scdn.co/mp3-preview/c097069ded04c6c792d1c13795ccb7fd58800cab?cid=fa83a2fec7c440b7a2795d600d6b2c7e
27,Bay of Pigs,3REPyGCGRNftKWf9Hnxlkk,Destroyer,22ojy4H4ZVpowC4lRRC8In,Bay of Pigs,0krf0WVftcTd0DMtxP6LiA,20,https://p.scdn.co/mp3-preview/7922459af651c4c9347b54617d6fa5ea64c01a0c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
28,Ravers,0jY05kHxNqOn8Ezgeuv72Y,Destroyer,22ojy4H4ZVpowC4lRRC8In,Bay of Pigs,0krf0WVftcTd0DMtxP6LiA,5,https://p.scdn.co/mp3-preview/07fb0ea06f2cf2ee1ebe7c089c280a1a15e4734c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
29,In the Dreamlife You Need a Rubber Soul,5HKa6wcKiCxpBDSt3sY0mk,The Clean,6LRmgzRManplPQghd2BMqz,Mister Pop,1qR0TM5jBeHsg5xPM3KId1,12,https://p.scdn.co/mp3-preview/6ff6efd9e19b8aff3536a92c5722bd8aba9a03b9?cid=fa83a2fec7c440b7a2795d600d6b2c7e
30,Are You Really on Drugs?,3aTrHHQTO8UAmqMsEcErEV,The Clean,6LRmgzRManplPQghd2BMqz,Mister Pop,1qR0TM5jBeHsg5xPM3KId1,9,https://p.scdn.co/mp3-preview/8e2f8fee35908c0bc3336911cedab185b00b5060?cid=fa83a2fec7c440b7a2795d600d6b2c7e
31,Loog,2Qyj2nUdm8y37TCCzDasFn,The Clean,6LRmgzRManplPQghd2BMqz,Mister Pop,1qR0TM5jBeHsg5xPM3KId1,8,https://p.scdn.co/mp3-preview/0ced5fb1c08b6a4b2752c472d5677a7c2ec47ce3?cid=fa83a2fec7c440b7a2795d600d6b2c7e
32,Right the Relation,0mMmwblXK6PC2xblWyPs7u,Polvo,0pbIqPTefLfuOcbM2ojXdl,In Prism,7gXLyLnvMOEOTVCqu1LBUG,11,https://p.scdn.co/mp3-preview/d72a6f618070ffe1be0e2a7f5d1f992d643e75dd?cid=fa83a2fec7c440b7a2795d600d6b2c7e
33,Beggar's Bowl,6FuT0AScalDhVrHSB96wQm,Polvo,0pbIqPTefLfuOcbM2ojXdl,In Prism,7gXLyLnvMOEOTVCqu1LBUG,12,https://p.scdn.co/mp3-preview/b1389091570f47d65e980693c183b9e708c17ba0?cid=fa83a2fec7c440b7a2795d600d6b2c7e
34,Dream Residue/Work,1FJSVHbnDxeLgtyZEdesC3,Polvo,0pbIqPTefLfuOcbM2ojXdl,In Prism,7gXLyLnvMOEOTVCqu1LBUG,6,https://p.scdn.co/mp3-preview/6e455ce63d447e2db018666322f3547612b04d3e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
35,Gravitate,4zVpvyakBsaUfvRr1swcv6,Lou Barlow,73ITRDqlSE4huQlrKuqrBU,Goodnight Unknown,7MmCF9gNeF8aAvIaPBtjfS,4,https://p.scdn.co/mp3-preview/ce1b9f25379d9e182a86c039458aaf9eca5b00a8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
36,I'm Thinking…,3ZGjb4CERp3TM5fMOd4gPy,Lou Barlow,73ITRDqlSE4huQlrKuqrBU,Goodnight Unknown,7MmCF9gNeF8aAvIaPBtjfS,7,https://p.scdn.co/mp3-preview/25d138202819f2217cbc0b9022fe3f9800ae6bef?cid=fa83a2fec7c440b7a2795d600d6b2c7e
37,Goodnight Unknown,57GnpHlvr0wXQ7k9l1GWRm,Lou Barlow,73ITRDqlSE4huQlrKuqrBU,Goodnight Unknown,7MmCF9gNeF8aAvIaPBtjfS,2,https://p.scdn.co/mp3-preview/b979c1f9f0c75a0ac80cb3b850bd3ecbc7e5963b?cid=fa83a2fec7c440b7a2795d600d6b2c7e
38,I Wonder Who We Are,4rhVQGBr5Hb9lSBxTnKge4,The Clientele,3xZBpeXHkSjTKQIR1OeKN0,Bonfires on the Heath,4U3lzRwkzx4wB2ay2PLp3N,25,https://p.scdn.co/mp3-preview/b54419dc7b9793d2ffef045642c77e13989f94f4?cid=fa83a2fec7c440b7a2795d600d6b2c7e
39,Never Anyone But You,7Dz5KYWQKnIHNMWgdKQ9lz,The Clientele,3xZBpeXHkSjTKQIR1OeKN0,Bonfires on the Heath,4U3lzRwkzx4wB2ay2PLp3N,30,https://p.scdn.co/mp3-preview/959acf743ff6f27f39bcb6ad94e874d9fc8b5683?cid=fa83a2fec7c440b7a2795d600d6b2c7e
40,Harvest Time,5J7fbr0eQPUIxa2JAhWSwU,The Clientele,3xZBpeXHkSjTKQIR1OeKN0,Bonfires on the Heath,4U3lzRwkzx4wB2ay2PLp3N,17,https://p.scdn.co/mp3-preview/da7fef36e0bb8f3415fae879c80f1606f92b1f05?cid=fa83a2fec7c440b7a2795d600d6b2c7e
41,Give It (Once In a Lifetime),7yWv9ihcwLDUYvWuGGfbam,Lambchop,2Lhs0asnFQiLuntn3s8p78,Live at XX Merge,191XQlwcMiSiylIw6g59La,10,https://p.scdn.co/mp3-preview/4783fcb56c2b2ee10dc4dc8062ba839198358bc5?cid=fa83a2fec7c440b7a2795d600d6b2c7e
42,I Will Drive Slowly,7LqLoHVVXAN2ZVEElPuWMV,Lambchop,2Lhs0asnFQiLuntn3s8p78,Live at XX Merge,191XQlwcMiSiylIw6g59La,7,https://p.scdn.co/mp3-preview/7104ca280d34ef3c5a7fbaaf4b7a6dfa613ca598?cid=fa83a2fec7c440b7a2795d600d6b2c7e
43,Up With People,1ki03I3YgOif1UCvTPQECo,Lambchop,2Lhs0asnFQiLuntn3s8p78,Live at XX Merge,191XQlwcMiSiylIw6g59La,7,https://p.scdn.co/mp3-preview/2a519f6af0ddf458c0dcddda6cc36887a7492dbc?cid=fa83a2fec7c440b7a2795d600d6b2c7e
44,Sign The Dotted Line,0Ezzz8X0To55lciaLeUeiQ,Jeff Mangum,38xTceqQAKg4Q2TwFCm902,Stroke: Songs for Chris Knox,2R2jCx1pnFej1CkIGU3GRU,13,https://p.scdn.co/mp3-preview/43edebc42ba48eba425662a22d64c8e92025deb6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
45,Lapse,7w56mdUMVBl4iKMPr2kDrD,Bill Callahan,7gqsi6aBSkRMJoL9psKqMr,Stroke: Songs for Chris Knox,2R2jCx1pnFej1CkIGU3GRU,12,https://p.scdn.co/mp3-preview/6626097b1e15684465dfbdfa550811262aa7ed3f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
46,Pull Down The Shades,6GLjjM9qLxbhBo4b6U5HdM,Jay Reatard,3cAGUcRbwsFHwKbJv8FT4T,Stroke: Songs for Chris Knox,2R2jCx1pnFej1CkIGU3GRU,10,https://p.scdn.co/mp3-preview/87a589e789a4869ad341def28acd98d64383474a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
