Merge 2012,Song1,Song2,Artist1,Artist2,Album1,Album2,Popularity,Preview_URL
38,Attack of the Killer Bees,6nfgBJMsxTvK7AuXVYVikM,Archers Of Loaf,0pNaVvqSvldpJl7pHpNoM9,All the Nations Airports (Deluxe Remaster),4VEYyNc1AjoB7McU95CFrU,7,https://p.scdn.co/mp3-preview/a886b309c06ec39d414924ba43dddee100daf44b?cid=fa83a2fec7c440b7a2795d600d6b2c7e
39,White Trash Heroes,3eEan0cj6VH3RRHKm6nzx7,Archers Of Loaf,0pNaVvqSvldpJl7pHpNoM9,White Trash Heroes (Deluxe Remaster),5yerx64vm4bGsX0S8qSPzV,38,https://p.scdn.co/mp3-preview/8d259b5f8e3387c68039fbe93c55db6c12af7586?cid=fa83a2fec7c440b7a2795d600d6b2c7e
40,Fashion Bleeds,38gMRJVLZFluX2b5J7aRzQ,Archers Of Loaf,0pNaVvqSvldpJl7pHpNoM9,White Trash Heroes (Deluxe Remaster),5yerx64vm4bGsX0S8qSPzV,17,https://p.scdn.co/mp3-preview/0792c080b7506f5469e8f6797b35f65eda6a0fe5?cid=fa83a2fec7c440b7a2795d600d6b2c7e
41,Dead Red Eyes,533UCfqzBd4noPSCjX1Oyy,Archers Of Loaf,0pNaVvqSvldpJl7pHpNoM9,White Trash Heroes (Deluxe Remaster),5yerx64vm4bGsX0S8qSPzV,16,https://p.scdn.co/mp3-preview/ba036fecd0be96d75cdc2292c69b0bcda26759f8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
42,Stay Away from Downtown,51VYzDdWlgKZxX76glQoI6,Redd Kross,1USc9u5yL4tUaQKhGWNuvj,Researching the Blues,6vOaJ92ijz7RCFHUXHM6fD,22,https://p.scdn.co/mp3-preview/638fcfbe5934d4d4382011b2ba387b42487756f8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
43,Researching the Blues,6lQ74akztNNWbzX6dS89Zs,Redd Kross,1USc9u5yL4tUaQKhGWNuvj,Researching the Blues,6vOaJ92ijz7RCFHUXHM6fD,15,https://p.scdn.co/mp3-preview/1d735663dd481a1025ad5306f32bedeacb7edbb1?cid=fa83a2fec7c440b7a2795d600d6b2c7e
44,Uglier,1VFxCB6O1XxNiOn82jkNra,Redd Kross,1USc9u5yL4tUaQKhGWNuvj,Researching the Blues,6vOaJ92ijz7RCFHUXHM6fD,17,https://p.scdn.co/mp3-preview/a3f4a782e6ba2aa543ed9e6a15abec4e648b6f0c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
45,Would That Not Be Nice,293Lszb9W5NLNBerEjLBzb,Divine Fits,4uuUGaQKEYJW2b78K0HD6X,A Thing Called Divine Fits,6g8Lynv75UwyJuEMSyiORS,32,https://p.scdn.co/mp3-preview/b5e65003e367e7ee5970870bec8471e0d2ad827f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
46,My Love Is Real,0jn2uT8awFtj9JpzWhly71,Divine Fits,4uuUGaQKEYJW2b78K0HD6X,A Thing Called Divine Fits,6g8Lynv75UwyJuEMSyiORS,23,https://p.scdn.co/mp3-preview/a4351f264284a4e42b4ffcc1c736d1bd2e013a78?cid=fa83a2fec7c440b7a2795d600d6b2c7e
47,Baby Get Worse,21FxioeotRTep6BPF3HxfF,Divine Fits,4uuUGaQKEYJW2b78K0HD6X,A Thing Called Divine Fits,6g8Lynv75UwyJuEMSyiORS,20,https://p.scdn.co/mp3-preview/799dd7bd8da48d343fd5598d7a181f86da388653?cid=fa83a2fec7c440b7a2795d600d6b2c7e
48,The Descent,5kdBNs5NrkJqUEC5n2P1iD,Bob Mould,0fWvSXbvztkeHEnEuYvU2A,Silver Age,0KrxEGC2ODKZdrigGFDUQk,24,https://p.scdn.co/mp3-preview/6512972d22cafe57ec1a6d9897a4cc7398905871?cid=fa83a2fec7c440b7a2795d600d6b2c7e
49,Star Machine,5yAmv3VKL83ZepX1c3QZ0E,Bob Mould,0fWvSXbvztkeHEnEuYvU2A,Silver Age,0KrxEGC2ODKZdrigGFDUQk,21,https://p.scdn.co/mp3-preview/4f28b478040249bf25c3775f000bcfd3cc1d8429?cid=fa83a2fec7c440b7a2795d600d6b2c7e
50,Keep Believing,3Iko4tarF0VjXSzXW7WY4n,Bob Mould,0fWvSXbvztkeHEnEuYvU2A,Silver Age,0KrxEGC2ODKZdrigGFDUQk,15,https://p.scdn.co/mp3-preview/345d0355b9e2652cd559fbdd7766c723a2d0d7d5?cid=fa83a2fec7c440b7a2795d600d6b2c7e
51,The Dark Is Singing Songs (Sleepy Time Down South),6xAF4vDcbYteBpjnTOUsLC,The Music Tapes,0Xjtselvq13TzhtPlo7g0r,Mary's Voice,4wVowTPAsbvpOQXK68ajPt,18,https://p.scdn.co/mp3-preview/27bf96d623286f224f1dbc4f46061a6ccfb0a613?cid=fa83a2fec7c440b7a2795d600d6b2c7e
52,Takeshi and Elijah,6V1Fri5YF9tAWuzts79eA0,The Music Tapes,0Xjtselvq13TzhtPlo7g0r,Mary's Voice,4wVowTPAsbvpOQXK68ajPt,15,https://p.scdn.co/mp3-preview/d49c22e0724cc183823fd1d834ab422d26668b0a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
53,The Big Beautiful Shops (It's Said That It Could Be Anyone),2TBbp2qPAvbkX99K8fiDsh,The Music Tapes,0Xjtselvq13TzhtPlo7g0r,Mary's Voice,4wVowTPAsbvpOQXK68ajPt,10,https://p.scdn.co/mp3-preview/e0e190436697a7198c3c429c3b492a8108a19b8e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
54,Curtain,5Rhj5Jxpl2884TnCXaiGeZ,Flock of Dimes,1TTfuOdEtj8lin2zR4OWmP,"""Curtain"" b/w ""Apparition""",33Va2srDqHpz3reXHb57IP,10,https://p.scdn.co/mp3-preview/d17d12ae94107223bc34bbae72fcecf6802e2d80?cid=fa83a2fec7c440b7a2795d600d6b2c7e
55,Apparition,07DTg6LZzPLrjmEGStRXhN,Flock of Dimes,1TTfuOdEtj8lin2zR4OWmP,"""Curtain"" b/w ""Apparition""",33Va2srDqHpz3reXHb57IP,7,https://p.scdn.co/mp3-preview/f77ad0dab8209dfe2dd9a14dec65e0eafcb0e969?cid=fa83a2fec7c440b7a2795d600d6b2c7e
56,Cry for Judas,5KuJakrq1tNeF1c0WUua2j,The Mountain Goats,3hyGGjxu73JuzBa757H6R5,Transcendental Youth,7l2lKqa3E3oTrF3y6rHAzJ,38,https://p.scdn.co/mp3-preview/533b311b62643b2e20d2793c4b93327e00ff5ba1?cid=fa83a2fec7c440b7a2795d600d6b2c7e
57,The Diaz Brothers,5GAsM7OSHbADUNk78HXXnM,The Mountain Goats,3hyGGjxu73JuzBa757H6R5,Transcendental Youth,7l2lKqa3E3oTrF3y6rHAzJ,30,https://p.scdn.co/mp3-preview/7e09d07480d07f82c8c1a74926073ae3f0e682cf?cid=fa83a2fec7c440b7a2795d600d6b2c7e
58,Amy aka Spent Gladiator 1,4RRPkJgFcmB4AVyVxN2zrb,The Mountain Goats,3hyGGjxu73JuzBa757H6R5,Transcendental Youth,7l2lKqa3E3oTrF3y6rHAzJ,35,https://p.scdn.co/mp3-preview/0881f612edc4a2c3017b815f503f25d5d2be5750?cid=fa83a2fec7c440b7a2795d600d6b2c7e
59,I Love You But You're Dead,0hyRjtlzmJsCQwADOxJZ1t,Mark Eitzel,4W1poTLCG6XjhBUVehcaMB,Don't Be a Stranger,2owFMFBIzpSqsfBSoPUigT,4,https://p.scdn.co/mp3-preview/96a61472f3cabba6303c7f48a40a7096d848b1b3?cid=fa83a2fec7c440b7a2795d600d6b2c7e
60,All My Love,3Helnl3yZAnDXIdpktN54y,Mark Eitzel,4W1poTLCG6XjhBUVehcaMB,Don't Be a Stranger,2owFMFBIzpSqsfBSoPUigT,2,https://p.scdn.co/mp3-preview/287da887a47de70095dad5718507943113da01f3?cid=fa83a2fec7c440b7a2795d600d6b2c7e
61,Why Are You With Me,7vsObCbfRbPdWdjJQjtukJ,Mark Eitzel,4W1poTLCG6XjhBUVehcaMB,Don't Be a Stranger,2owFMFBIzpSqsfBSoPUigT,6,https://p.scdn.co/mp3-preview/9491306011a3a6ed4ab1ede032de10cf14bba634?cid=fa83a2fec7c440b7a2795d600d6b2c7e
62,"Yes, I Know",2JeOUGgTCETTRXu0opwzDi,Daphni,4nhvb6x9ZhPiYCzrHDNia9,Jiaolong,0m6rtQLiVbBxhCMbxzefut,0,not available
63,Cos-Ber-Zam Ne Noya - Daphni Mix,73gFXHLfw8ym6guep2XaIb,Daphni,4nhvb6x9ZhPiYCzrHDNia9,Jiaolong,0m6rtQLiVbBxhCMbxzefut,0,not available
64,Ye Ye,5Tfgr1akxH3ioDz1ugiVLW,Daphni,4nhvb6x9ZhPiYCzrHDNia9,Jiaolong,0m6rtQLiVbBxhCMbxzefut,0,not available
65,Tinsel and Lights,7j4oMDaoY7ImZPnBrc9lGb,Tracey Thorn,7xFnmid57ZE6iWEXdEXO3b,Tinsel and Lights,1hunMLGoFPKzkxLlk0gsdu,7,https://p.scdn.co/mp3-preview/94d6c4a4d1cde638b3d8ffcda01f0a3ac11c4e73?cid=fa83a2fec7c440b7a2795d600d6b2c7e
66,Maybe This Christmas,4xuqb2plsvQxHoXmIYlkGJ,Tracey Thorn,7xFnmid57ZE6iWEXdEXO3b,Tinsel and Lights,1hunMLGoFPKzkxLlk0gsdu,2,https://p.scdn.co/mp3-preview/2927cb0a8d6fe30a4df61f5900d7c0f35b451f68?cid=fa83a2fec7c440b7a2795d600d6b2c7e
67,River,0MKGq7JFbdugX3OBvMIIPg,Tracey Thorn,7xFnmid57ZE6iWEXdEXO3b,Tinsel and Lights,1hunMLGoFPKzkxLlk0gsdu,2,https://p.scdn.co/mp3-preview/18bfeb8b106946df09521ec7769cb93bb2c23ba9?cid=fa83a2fec7c440b7a2795d600d6b2c7e
68,Monkey,3NbCFTmh9cI90TQc0lnpM5,Hospitality,6xgfDCWKp5rIIO7sllJ6us,"""The Drift"" B/W ""Monkey""",5CJof82GQtfhWRDpYu08M4,7,https://p.scdn.co/mp3-preview/158e6d7b1f4b2919fdc89e6663d37aa607b16349?cid=fa83a2fec7c440b7a2795d600d6b2c7e
69,The Drift,38qhu9AajgRrt6CCo4khsu,Hospitality,6xgfDCWKp5rIIO7sllJ6us,"""The Drift"" B/W ""Monkey""",5CJof82GQtfhWRDpYu08M4,6,https://p.scdn.co/mp3-preview/5d565ef0a1a12724996a055d101b0a99fb462132?cid=fa83a2fec7c440b7a2795d600d6b2c7e
70,Severed Lips,1Zn1gfe8O2f41DZW9ZQ1no,Dinosaur Jr.,267VY6GX5LyU5c9M85ECZQ,Chocomel Daze (Live 1987),0Y2ZiPbfY0HSCen5mFdE5x,12,https://p.scdn.co/mp3-preview/f5e39c68ae83422a6ed58686ed1ee60242f8b1ed?cid=fa83a2fec7c440b7a2795d600d6b2c7e
71,In a Jar,2oPg3B8YeGcLSxDtSDPwkJ,Dinosaur Jr.,267VY6GX5LyU5c9M85ECZQ,Chocomel Daze (Live 1987),0Y2ZiPbfY0HSCen5mFdE5x,11,https://p.scdn.co/mp3-preview/a042994e706f22e8a5bc54d6e4c02b5413385335?cid=fa83a2fec7c440b7a2795d600d6b2c7e
72,Blue Ice,0M1BYOfSFOEOXre7orju5X,Shout Out Louds,0UOrN3LNaKApiOSdvJiETl,Blue Ice - Single,0rECUVvoaIIANZ5XY0iWkP,5,https://p.scdn.co/mp3-preview/b6c123203c6c69c66c6f0b10d6e3b207d56bca63?cid=fa83a2fec7c440b7a2795d600d6b2c7e
73,Joy,7bA8Utj5LT3jxegZuksmpT,Tracey Thorn,7xFnmid57ZE6iWEXdEXO3b,Joy - Single,71b2yZnGqeic927GLlgPaS,0,https://p.scdn.co/mp3-preview/8a619e6cf05bb0801051ba2120cd363ca5ddcd2f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
74,Joy (Acoustic),4Vxq6GulNAo4m2CNCgtuwO,Tracey Thorn,7xFnmid57ZE6iWEXdEXO3b,Joy - Single,71b2yZnGqeic927GLlgPaS,1,https://p.scdn.co/mp3-preview/f6101697c41cadcb49bbb22a8ccdb7e34ccd89a1?cid=fa83a2fec7c440b7a2795d600d6b2c7e
