Merge 1997,Song1,Song2,Artist1,Artist2,Album1,Album2,Popularity,Preview_URL
23,Song For Marion Brown,5ERlhqluy1lahLT98UnXo7,Superchunk,7lmde7T1WJPFwv1eR6melP,Indoor Living (Remastered),4NydphOh8w46qpEpD4jOzV,7,https://p.scdn.co/mp3-preview/d81b5142114366ce86390b6c73c3861319b9d0a9?cid=fa83a2fec7c440b7a2795d600d6b2c7e
24,Martinis On The Roof,6KAtCHrq0y8oD5I9f8CnT6,Superchunk,7lmde7T1WJPFwv1eR6melP,Indoor Living (Remastered),4NydphOh8w46qpEpD4jOzV,10,https://p.scdn.co/mp3-preview/d59744aaed20422db860f8fc30868127b495991e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
25,My Face Your Ass,1d7Gv9teUjaVjCQ8Csc4UB,Lambchop,2Lhs0asnFQiLuntn3s8p78,Thriller,2FlnViodgTKJmSMg0DHMGG,5,https://p.scdn.co/mp3-preview/3f2b61fe2d6bde7ad982a4cc704a3bb41c84825e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
26,Your Fucking Sunny Day,45f242YknRcELrP6WTWFbJ,Lambchop,2Lhs0asnFQiLuntn3s8p78,Thriller,2FlnViodgTKJmSMg0DHMGG,12,https://p.scdn.co/mp3-preview/82b610b6670beee62d821e954085d8a607818e91?cid=fa83a2fec7c440b7a2795d600d6b2c7e
27,"Hey, Where's Your Girl",0xGblgTY5n2UF12qkw4m7G,Lambchop,2Lhs0asnFQiLuntn3s8p78,Thriller,2FlnViodgTKJmSMg0DHMGG,5,https://p.scdn.co/mp3-preview/fffd42bcb93e73c0a66579b79b8d080d37cf2e0d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
28,On A Horse,4m3YJ3El9RGXRQyE6J7g66,Butterglory,1IoLoJPjCK2vxADHfu5OmG,Rat Tat Tat,7Ji2zwdBNMcJOHvGmEkejb,2,https://p.scdn.co/mp3-preview/4ca7a6da8bb56d7c956911c6b631329bfbccc313?cid=fa83a2fec7c440b7a2795d600d6b2c7e
29,Serpentine,2RcjIkcpFf8fVkOG0s7HDB,Butterglory,1IoLoJPjCK2vxADHfu5OmG,Rat Tat Tat,7Ji2zwdBNMcJOHvGmEkejb,1,https://p.scdn.co/mp3-preview/8bb9f0cb5017f589214cc4c9a4aa42f23ef91cb3?cid=fa83a2fec7c440b7a2795d600d6b2c7e
30,Carmen Cross,6BVfTeiA61yUp1KJZczHgn,Butterglory,1IoLoJPjCK2vxADHfu5OmG,Rat Tat Tat,7Ji2zwdBNMcJOHvGmEkejb,3,https://p.scdn.co/mp3-preview/15f3f2f2833d2a046f82e1b1d714b81f2857f8ca?cid=fa83a2fec7c440b7a2795d600d6b2c7e
31,City of the Damned,0azyUl3hCzxmU3mwcVkTOf,The Gothic Archies,161lBmFIa6kJHhSFWM84xx,The New Despair,1ruRmebnJRUgPT5imOimAE,9,https://p.scdn.co/mp3-preview/c0a62976a7c5b7fdf6fd0e3e5a1c78946abaa881?cid=fa83a2fec7c440b7a2795d600d6b2c7e
32,The Abandoned Castle of My Soul,3y0bq9zczGBLEFUXpr3eVl,The Gothic Archies,161lBmFIa6kJHhSFWM84xx,The New Despair,1ruRmebnJRUgPT5imOimAE,8,https://p.scdn.co/mp3-preview/1b5391693448a9ff6890a96ea3e80185c736f980?cid=fa83a2fec7c440b7a2795d600d6b2c7e
33,The Tiny Goat,4TrSzAsrb4O69yCdngp7pX,The Gothic Archies,161lBmFIa6kJHhSFWM84xx,The New Despair,1ruRmebnJRUgPT5imOimAE,7,https://p.scdn.co/mp3-preview/fa7a703ed4340ce8635995a75bccdfe4b6bb19bf?cid=fa83a2fec7c440b7a2795d600d6b2c7e
34,Sound of Violence,3UR12sCPtmMBPzoT6lGSSU,The Third Eye Foundation,1C4Ix8pbUGqzAP79elcpcm,Sound of Violence,0Ld9IEyvVB5nhhpw4UW1wo,0,not available
